gha_fingerprint,workflow_blob_url,source_git_repo,package_namespace,package_name,workflow_path,workflow_name,primary_language,stars_count,popularity_bucket,license,is_fork,num_jobs,total_steps,has_matrix_strategy,has_job_dependencies,uses_reusable_workflows,trigger_diversity_count,trigger_risk_level,has_workflow_dispatch_inputs,num_third_party_action_refs,num_uses_steps,num_run_steps,has_permissions_block,permission_scope,secrets_usage_count,has_conditional_expressions,workflow_purpose,has_self_hosted_runner,uses_container,structural_complexity_bucket,sha_pinning_ratio,uses_unverified_actions,expressions_in_run_blocks,taint_source_count,env_vars_with_expressions,security_surface_bucket,action_dependency_bucket
ea63c5f1345d106c1830e85d93fa7f17b4cf6b52c56ac3004a1f5132d24113ac,https://github.com/Logius-standaarden/Digimelding-Koppelvlakspecificatie/blob/c8faeb79b39c32cb46c6a53871ec628a41c80c33/.github/workflows/build.yml,Logius-standaarden/Digimelding-Koppelvlakspecificatie,logius-standaarden,digimelding-koppelvlakspecificatie,.github/workflows/build.yml,Build and Check,HTML,1,q1_low,,False,3,0,False,True,True,3,medium,False,0,0,0,False,not_set,0,False,build,False,True,medium,,False,False,0,False,no_expressions,no_third_party
8ce48f6ba3ccfbebc0cda03bb8a645037b4ebb5569066f2528297001188440e2,https://github.com/microsoft/fabriccatalyst/blob/c2d9f7da3e30644ad6b92d3e322f6e775b5cb889/.github/workflows/fabric_get_git_credentials.yml,microsoft/fabriccatalyst,microsoft,fabriccatalyst,.github/workflows/fabric_get_git_credentials.yml,Fabric - Git Update,HTML,28,q2_medium,MIT License,False,1,4,False,False,False,1,low,False,0,0,4,False,not_set,2,False,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
7e8f2629483cdd1c602663e21cffccf6f00b9f57cb2cde68e27b3d43664d3e33,https://github.com/cisagov/skeleton-tf-module/blob/58f84c1848a99a9fb1cc107c0149d5073f1b9152/.github/workflows/codeql-analysis.yml,cisagov/skeleton-tf-module,cisagov,skeleton-tf-module,.github/workflows/codeql-analysis.yml,CodeQL,Shell,2,q1_low,Creative Commons Zero v1.0 Universal,False,2,6,True,True,False,4,medium,False,6,6,0,True,empty_locked_down,0,False,security_scan,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
6f904d77d6939a8c5c6fc07e2ce82f83c12c7100a2feade86a5e6be4d40bbe08,https://github.com/youtube/cobalt_sandbox/blob/031e11502347fc91a473752318bb9c6625452b4c/.github/workflows/android.yaml,youtube/cobalt_sandbox,youtube,cobalt_sandbox,.github/workflows/android.yaml,android,C++,21,q2_medium,"BSD 3-Clause ""New"" or ""Revised"" License",False,6,0,False,False,True,3,medium,True,0,0,0,True,empty_locked_down,6,False,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
e95582a881c3954a862b63ba503226e383fa22c4cdac9d1b947d1cced8577e43,https://github.com/insightsengineering/roxy.shinylive/blob/c8a1967b0cb79a6bc6a0eab331bd80c57401d371/.github/workflows/check.yaml,insightsengineering/roxy.shinylive,insightsengineering,roxy.shinylive,.github/workflows/check.yaml,Check 🛠,JavaScript,13,q2_medium,Other,False,14,0,False,False,True,3,medium,False,0,0,0,False,not_set,7,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
bd0c71d27647b0e5818a11810aa7be54ea27efbe3d0bba5b37fc127de0660917,https://github.com/ocicl/jp-numeral/blob/541c6791309ca725b8f1dd180ed76455503b28fb/.github/workflows/main.yml,ocicl/jp-numeral,ocicl,jp-numeral,.github/workflows/main.yml,,,0,q1_low,Other,False,1,1,False,False,False,2,low,False,1,1,0,True,empty_locked_down,4,False,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
293c23f69deadbcb2dab9c8cb5a674f50fc71280d3ace304985769024b5ce250,https://github.com/fortinet-fortisoar/connector-rsa-netwitness-siem/blob/e15e31aac9796acf103e6185f9e57cfca069a64b/.github/workflows/pytest_checks.yml,fortinet-fortisoar/connector-rsa-netwitness-siem,fortinet-fortisoar,connector-rsa-netwitness-siem,.github/workflows/pytest_checks.yml,Pytest Checks,,0,q1_low,MIT License,False,1,4,False,False,False,1,medium,False,2,2,2,False,not_set,0,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
fe31c88f5c81eadfde5487af9b3802311f0f423e69cdb48d039d330819e479e5,https://github.com/forcedotcom/salesforcedx-vscode/blob/d0e8e4c87f26cf8c87113c3e5748e9899946d095/.github/workflows/e2e.yml,forcedotcom/salesforcedx-vscode,forcedotcom,salesforcedx-vscode,.github/workflows/e2e.yml,End to End Tests,TypeScript,975,q3_high,"BSD 3-Clause ""New"" or ""Revised"" License",False,12,0,False,False,True,2,high,True,0,0,0,False,not_set,0,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
85a4aa7f4ac8308b00358a86c4a8bbc71ad183e73237200d06e59e4139b44706,https://github.com/cloudposse-terraform-components/aws-audit-manager/blob/6afcbeb1a50fb37a1eed567a9dbbb6d1212a71b9/.github/workflows/branch.yml,cloudposse-terraform-components/aws-audit-manager,cloudposse-terraform-components,aws-audit-manager,.github/workflows/branch.yml,Branch,HCL,1,q1_low,,False,1,0,False,False,True,3,medium,False,0,0,0,True,write_all,0,False,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
0a392d7530ba71aee0ad73303a219c8e6a0e2335564718b1057cc4c6fc207421,https://github.com/Geonovum/uml-datatypen/blob/73bf5d34f7a8b0a9e0ae021ebce2789f0d64802e/.github/workflows/build.yml,Geonovum/uml-datatypen,geonovum,uml-datatypen,.github/workflows/build.yml,Build and Check,HTML,0,q1_low,Other,False,3,0,False,True,True,3,medium,False,0,0,0,False,not_set,0,False,build,False,True,medium,,False,False,0,False,no_expressions,no_third_party
fb834086ea9d447e5479f4ece2fb04097ce0e563e3aa21a3dbec2568c1c07569,https://github.com/spring-projects/spring-aot-smoke-tests/blob/142c370cda10eade8c379d13f0796bc33c7608be/.github/workflows/3.0.x-boot-custom-banner.yml,spring-projects/spring-aot-smoke-tests,spring-projects,spring-aot-smoke-tests,.github/workflows/3.0.x-boot-custom-banner.yml,3.0.x | Boot Smoke Tests | Custom Banner,Java,56,q2_medium,,False,2,0,False,False,True,2,low,False,0,0,0,False,not_set,0,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
f6a5966cf3f7e302c0b77e3628de15872beab963ace7ae49a05b58f3dadf5744,https://github.com/simp/pupmod-simp-nfs/blob/a11aef67f69e8006d64b5f9bbe2450fa71d6d459/.github/workflows/validate_tokens.yml,simp/pupmod-simp-nfs,simp,pupmod-simp-nfs,.github/workflows/validate_tokens.yml,Manual: Validate API tokens,Ruby,4,q1_low,Other,False,2,2,False,False,False,1,low,False,0,0,2,False,not_set,2,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
4ccd7355d6621762da7fb5dcbb2ca5ba6a8a193756d82f74f3ee33a1d51b1e35,https://github.com/apple/swift-service-context/blob/ce0d3862b293b336d848f21d7ee8c464aaf6bc63/.github/workflows/pull_request.yml,apple/swift-service-context,apple,swift-service-context,.github/workflows/pull_request.yml,PR,Swift,172,q3_high,Apache License 2.0,False,7,0,False,False,True,1,medium,False,0,0,0,False,not_set,0,False,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
fe1f0dc96c335e490bd8f4bb47143e3ce584e0675c3292ab973d57159b0a0e6e,https://github.com/oracle-devrel/terraform-oci-arch-iot-streaming/blob/cffa6522dced8ac29280066e55a5896c7252e4fb/.github/workflows/repolinter.yml,oracle-devrel/terraform-oci-arch-iot-streaming,oracle-devrel,terraform-oci-arch-iot-streaming,.github/workflows/repolinter.yml,Repolinter,Python,2,q1_low,Universal Permissive License v1.0,False,1,11,False,False,False,1,high,False,6,6,5,False,not_set,4,True,code_quality,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
d2645ec1a6dfc6a2e27362f6a9b0320b2d2ff414e0cdb260659e554a3a4771a4,https://github.com/microsoft/ignite25-LAB587-windows-365-ai-lab-improved-windows-search-and-click-to-do-in-action/blob/9498e8ffa1ea8d092f4e841c936af0ab3032e9b7/.github/workflows/add-to-project.yml,microsoft/ignite25-LAB587-windows-365-ai-lab-improved-windows-search-and-click-to-do-in-action,microsoft,ignite25-lab587-windows-365-ai-lab-improved-windows-search-and-click-to-do-in-action,.github/workflows/add-to-project.yml,Add new issues to Ignite GH Project,Jupyter Notebook,10,q2_medium,MIT License,False,2,2,False,True,False,1,high,False,1,1,1,True,empty_locked_down,4,False,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
e0b9a53a22ac99f07757d283e0c94ee0ce15524bff35f218887d5291bf307b00,https://github.com/MicrosoftDocs/Viva/blob/c14cb11e2eaab9aa3c97e861f69c3428fdea2ada/.github/workflows/AutoLabelMsftContributor.yml,MicrosoftDocs/Viva,microsoftdocs,viva,.github/workflows/AutoLabelMsftContributor.yml,Auto label Microsoft contributors,,29,q2_medium,Creative Commons Attribution 4.0 International,False,2,0,False,True,True,1,high,False,0,0,0,True,write_all,4,True,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
29665efaff02182fbb1dcf23d6a11ba90cb5d51212be2be73dedf835534fd305,https://github.com/bcgov/nr-ems-wr/blob/0174a23d6d14a7fef8a4c02a32a08e129e5868b5/.github/workflows/pr-close.yml,bcgov/nr-ems-wr,bcgov,nr-ems-wr,.github/workflows/pr-close.yml,PR Closed,TypeScript,0,q1_low,Apache License 2.0,False,2,4,False,False,True,1,medium,False,2,2,2,False,not_set,5,False,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
fba51ec76ca051872f02c788c15e7a5d0c5288a38e8636272d0e97d80e18af34,https://github.com/simp/pupmod-simp-rkhunter/blob/4e1be6c315036cacb28dc3a2f8197414b6bf9175/.github/workflows/pr_tests.yml,simp/pupmod-simp-rkhunter,simp,pupmod-simp-rkhunter,.github/workflows/pr_tests.yml,PR Tests,Ruby,0,q1_low,Other,False,6,22,False,True,False,1,medium,False,12,12,10,False,not_set,0,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
fba51ec76ca051872f02c788c15e7a5d0c5288a38e8636272d0e97d80e18af34,https://github.com/simp/pupmod-simp-tpm/blob/30d5cfa96f595ca92301a2859d487eaea22cdfb6/.github/workflows/validate_tokens.yml,simp/pupmod-simp-tpm,simp,pupmod-simp-tpm,.github/workflows/validate_tokens.yml,Manual: Validate API tokens,Ruby,2,q1_low,Other,False,2,2,False,False,False,1,low,False,0,0,2,False,not_set,2,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
f6a5966cf3f7e302c0b77e3628de15872beab963ace7ae49a05b58f3dadf5744,https://github.com/simp/pupmod-simp-logrotate/blob/c4bf007f5546987255a85bf6e1aa6dd00b528e1e/.github/workflows/validate_tokens.yml,simp/pupmod-simp-logrotate,simp,pupmod-simp-logrotate,.github/workflows/validate_tokens.yml,Manual: Validate API tokens,Ruby,1,q1_low,Other,False,2,2,False,False,False,1,low,False,0,0,2,False,not_set,2,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
57ea25cd58cd9e110bace1cb8b750dee536f05cdeef846bbe14123e9acfa0848,https://github.com/discourse/discourse-material-design-icons-filled/blob/11602c4b3c0f57bb6d09814e35dc20bb2b8eb51c/.github/workflows/d-compat-branch.yml,discourse/discourse-material-design-icons-filled,discourse,discourse-material-design-icons-filled,.github/workflows/d-compat-branch.yml,Create new d-compat branch,JavaScript,12,q2_medium,GNU General Public License v2.0,False,1,0,False,False,True,2,low,False,0,0,0,False,not_set,0,False,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
dea8a5324df332ab3a694c0708646e0285993b5de123944dfd8d78876f6739a8,https://github.com/openstreetmap/openstreetmap-website/blob/cef7eab25db6c2a60d3ec1aecb25ebbf80690147/.github/workflows/danger.yml,openstreetmap/openstreetmap-website,openstreetmap,openstreetmap-website,.github/workflows/danger.yml,Danger,Ruby,2287,q4_top,GNU General Public License v2.0,False,1,5,False,False,False,1,high,False,2,2,3,True,write_all,1,False,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
86d6e6eba0854455c21fba0c6903b460aed5ce8f891b7a697ad9c0532bd6b190,https://github.com/philips-software/roslyn-analyzers/blob/d7fde7c434ee21e09c3754ede72132a42626c144/.github/workflows/cd.yml,philips-software/roslyn-analyzers,philips-software,roslyn-analyzers,.github/workflows/cd.yml,CD,C#,56,q2_medium,MIT License,False,5,1,False,True,True,2,medium,False,0,0,1,False,not_set,1,True,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
35f38a7fad83309eaf18afee003948b446c6095ee79daf7d5df53d3c6a9bd9a9,https://github.com/RedHatQuickCourses/devspaces-plugins/blob/64d2e1bdcafd61f344a2aba35348f2dfcbd9f7c5/.github/workflows/pr.yml,RedHatQuickCourses/devspaces-plugins,redhatquickcourses,devspaces-plugins,.github/workflows/pr.yml,Publish PR preview to GitHub Pages,CSS,0,q1_low,,False,1,5,False,False,False,1,medium,False,3,3,2,True,empty_locked_down,0,True,deploy_release,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
09886a0869e29421213ac971abbbc8af13d4edc6df96cd969392127dc6d588e7,https://github.com/Azure/ALZ-Bicep/blob/1ded2315a87646c4fddb842cde4bd0ff9f7fac70/.github/workflows/psdocs-mdtogit.yml,Azure/ALZ-Bicep,azure,alz-bicep,.github/workflows/psdocs-mdtogit.yml,Generate Markdown,Bicep,785,q3_high,MIT License,False,1,11,False,False,False,1,high,False,2,2,9,True,granular,2,False,documentation,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
21348e10cd5285b1cda6a13c2c4834622cc21e1033a3fd3c73af2c5a83591995,https://github.com/aws-amplify/amplify-flutter/blob/a2a418be6563eb3a333d0214b5e98f62cdf3760a/.github/workflows/amplify_analytics_pinpoint_example.yaml,aws-amplify/amplify-flutter,aws-amplify,amplify-flutter,.github/workflows/amplify_analytics_pinpoint_example.yaml,amplify_analytics_pinpoint_example,Dart,1353,q4_top,Apache License 2.0,False,6,0,False,True,True,4,medium,False,0,0,0,True,write_all,0,False,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
c9c09d7a4fe89c3f0aafb4848f4e2f1f32e2dd13e08b24efb8ed8d63c63e1061,https://github.com/cloudposse/terraform-aws-ec2-bastion-server/blob/08048717aeb5e02378f111d6452cfea13b60bdf4/.github/workflows/branch.yml,cloudposse/terraform-aws-ec2-bastion-server,cloudposse,terraform-aws-ec2-bastion-server,.github/workflows/branch.yml,Branch,HCL,90,q2_medium,Apache License 2.0,False,1,0,False,False,True,2,medium,False,0,0,0,False,not_set,0,False,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
1e4bd81479aeba938d99775f08c6f449abf798cf66609cc6045fdf5a56a42dbf,https://github.com/konveyor/release-tools/blob/f5cbd67aad20f5db800cd08bd5585211ce2f3073/.github/workflows/collect-stale-history.yml,konveyor/release-tools,konveyor,release-tools,.github/workflows/collect-stale-history.yml,Collect Stale Issues History,JavaScript,2,q1_low,,False,1,4,False,False,False,2,low,False,2,2,2,True,granular,2,False,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
9363c245b2f3648293b8dfad01a34ec6764e3cd300b9a886a222321cf278ebd6,https://github.com/MIT-Emerging-Talent/ET6-MITx-Recitations_Group30/blob/696a3b89c82fe9b1405f2e64b3c13863a7bc4564/.github/workflows/ci-checks.yml,MIT-Emerging-Talent/ET6-MITx-Recitations_Group30,mit-emerging-talent,et6-mitx-recitations_group30,.github/workflows/ci-checks.yml,ET CI Checks,Python,0,q1_low,MIT License,False,5,15,False,False,False,3,medium,False,9,9,6,False,not_set,0,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
8157654fcb6f7abdd3f82d74e3619a5ccdd65803436de03550e1f46febf848d3,https://github.com/HDFGroup/hdf4/blob/3fd1fb90da67f2dcced438054e6a9b75763404ee/.github/workflows/cmake.yml,HDFGroup/hdf4,hdfgroup,hdf4,.github/workflows/cmake.yml,hdf4 dev cmake CI,C,16,q2_medium,Other,False,9,0,False,True,True,1,low,False,0,0,0,True,granular,0,False,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
3fae91d097d1ded85bafa53dd39924e4cb88e1f3481cb4a58b7925ca8276bcc0,https://github.com/aws/karpenter-provider-aws/blob/369484fb14562f6ee31a514edc4b0d9686cde77a/.github/workflows/e2e-matrix-trigger.yaml,aws/karpenter-provider-aws,aws,karpenter-provider-aws,.github/workflows/e2e-matrix-trigger.yaml,E2EMatrixTrigger,Go,7244,q4_top,Apache License 2.0,False,2,0,False,True,True,4,high,True,0,0,0,True,empty_locked_down,1,True,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
065c313f2aaf1f175eee650d187d84e40596b5336e59876d209be5906a329161,https://github.com/googleapis/google-cloud-cpp-bigquery/blob/83d3a8c2ead4cbf0345409be2a02d2043785e100/.github/workflows/test-runner.yml,googleapis/google-cloud-cpp-bigquery,googleapis,google-cloud-cpp-bigquery,.github/workflows/test-runner.yml,gha: macOS & Windows,C++,1,q1_low,Apache License 2.0,False,5,3,False,True,True,3,high,False,0,0,3,False,not_set,1,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
fefb7cb2c7bb6dc169c17a3dfa3860fd569475ed82b01e6df8a6bf5f2d27a708,https://github.com/googleapis/google-cloud-cpp/blob/a20241872afe6c9beea549e3bf460f16fc06ab72/.github/workflows/test-runner.yml,googleapis/google-cloud-cpp,googleapis,google-cloud-cpp,.github/workflows/test-runner.yml,gha: macOS & Windows,C++,629,q3_high,Apache License 2.0,False,7,3,False,True,True,3,high,False,0,0,3,False,not_set,1,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
8dfb05a3b00f45c7d6e6672521d184ab7232668928742a12335fd5e31c7c69ff,https://github.com/minder-load-tests/demo-go-598/blob/6305e41a8f11984e28f086f12edd897237ee3eb2/.github/workflows/build-image-signed-ghat-malicious.yml,minder-load-tests/demo-go-598,minder-load-tests,demo-go-598,.github/workflows/build-image-signed-ghat-malicious.yml,image-signed-ghat(latest)-malicious,Makefile,0,q1_low,Other,False,1,6,False,False,False,1,low,False,5,5,1,True,empty_locked_down,1,False,build,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
ab1507ff6931b66cc97fae12acfbe785c25b0a78db40a3c2a8070eb50c1f810c,https://github.com/canonical/turtlebot3c-snap/blob/4863d7d9064aec4f0ff407d101eec1b5b4f67350/.github/workflows/monthly.yaml,canonical/turtlebot3c-snap,canonical,turtlebot3c-snap,.github/workflows/monthly.yaml,Monthly,Shell,3,q1_low,,False,4,0,False,False,True,2,low,False,0,0,0,False,not_set,0,False,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
e3479ee38f72034981756de6738ee836fa70611ce0b8d6cea18aaecf3c056564,https://github.com/lacework/terraform-gcp-config/blob/2e52c0a102994e40915d0066a14a91a7d88db3cf/.github/workflows/test-compat-pr-comment.yml,lacework/terraform-gcp-config,lacework,terraform-gcp-config,.github/workflows/test-compat-pr-comment.yml,Test Compatibility On Comment,HCL,2,q1_low,MIT License,False,2,1,False,True,True,2,high,False,1,1,0,False,not_set,0,True,ci_test,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
3cee4ed884cf53bd0203076a1446a304ce5f35dc7d27782a8d28999f0bdd78b7,https://github.com/adafruit/Adafruit_CircuitPython_MMA8451/blob/5ff3f4c86ecf7f1169ca544186970a8e473a7d83/.github/workflows/build.yml,adafruit/Adafruit_CircuitPython_MMA8451,adafruit,adafruit_circuitpython_mma8451,.github/workflows/build.yml,Build CI,Python,2,q1_low,MIT License,False,1,1,False,False,False,2,medium,False,1,1,0,False,not_set,0,False,build,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
fba51ec76ca051872f02c788c15e7a5d0c5288a38e8636272d0e97d80e18af34,https://github.com/simp/pupmod-simp-deferred_resources/blob/f5181ccc169b6ef806af2cd5336bea5851db4a8b/.github/workflows/tag_deploy.yml,simp/pupmod-simp-deferred_resources,simp,pupmod-simp-deferred_resources,.github/workflows/tag_deploy.yml,Tag: Release to GitHub w/RPMs + Puppet Forge,Ruby,2,q1_low,Other,False,4,16,False,True,False,1,low,False,6,6,10,False,not_set,3,True,deploy_release,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
f36b51cfb23324ea322a90cd596c54a30bbaa548d65d63d8e53043e2808c84af,https://github.com/rocket-pool/lighthouse/blob/564d7da656803f5e06e53a303972580be54500bf/.github/workflows/publish-crate.yml,rocket-pool/lighthouse,rocket-pool,lighthouse,.github/workflows/publish-crate.yml,Publish Crate,Rust,2,q1_low,Apache License 2.0,True,2,11,False,True,False,1,low,False,1,1,10,False,not_set,0,True,deploy_release,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
5cbb726a8911be9a622b93c24f3cd6eed0deb99acf1082d7048fbad19ab1481d,https://github.com/timescale/timescaledb/blob/af64c7bbfccfc534ff6dc85d5f8931ab9531f4cc/.github/workflows/prerelease-tests-on-release-branch.yaml,timescale/timescaledb,timescale,timescaledb,.github/workflows/prerelease-tests-on-release-branch.yaml,Prerelease Tests on Release branch,C,18351,q4_top,Other,False,1,5,False,False,False,2,low,False,2,2,3,True,granular,2,True,deploy_release,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
d30737c51c460a78b00133629bf4e124a33ba6ff6bb79561a504145405da49d8,https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,huggingface/transformers,huggingface,transformers,.github/workflows/self-scheduled-amd-mi210-caller.yml,Self-hosted runner (AMD mi210 scheduled CI caller),Python,140089,q4_top,Apache License 2.0,False,4,0,False,False,True,2,high,False,0,0,0,False,not_set,0,False,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
f4eac46a9f36149aebaa8a9d18af830556c14948ea325b4bce14e9a247565753,https://github.com/oracle-devrel/terraform-oci-cloudbricks-redis/blob/e9c2518b0e7654fc38a455f71fbf013ed5ddb24e/.github/workflows/license_audit.yml,oracle-devrel/terraform-oci-cloudbricks-redis,oracle-devrel,terraform-oci-cloudbricks-redis,.github/workflows/license_audit.yml,Audit licenses,,2,q1_low,Universal Permissive License v1.0,False,1,6,False,False,False,1,high,False,3,3,3,False,not_set,1,True,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
3f7d6338cf7b350e4b939bc6544995c94c129cd5a7757330985d702d731b94a7,https://github.com/linode/apl-tasks/blob/2be0b8583ed6ade02e9bb4f4747e8608132619ff/.github/workflows/pr-auto-updater.yml,linode/apl-tasks,linode,apl-tasks,.github/workflows/pr-auto-updater.yml,PR Auto Updater,TypeScript,21,q2_medium,Apache License 2.0,False,1,4,False,False,False,1,low,False,1,1,3,False,not_set,2,False,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
dd0688c621dcefc749f95ae1a4a7107e37811e2397dc7715f18a4d96c1764571,https://github.com/ocicl/clinenoise/blob/53f56077d882d81f77ac8030e291f34ae4386922/.github/workflows/main.yml,ocicl/clinenoise,ocicl,clinenoise,.github/workflows/main.yml,,,0,q1_low,Other,False,1,3,False,False,False,3,low,False,3,3,0,True,empty_locked_down,5,True,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
9c7fdb31f7f9e9bdf71e88d8ed230ec0e7c227a3271cef4e5926b55b39721d4a,https://github.com/envoyproxy/envoy/blob/6539fbd77ce62bcaf79363d17104804f5edf8201/.github/workflows/mobile-cc_tests.yml,envoyproxy/envoy,envoyproxy,envoy,.github/workflows/mobile-cc_tests.yml,Mobile/CC,C++,27280,q4_top,Apache License 2.0,False,4,0,False,True,True,1,high,False,0,0,0,True,granular,4,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
a198fd5d495c140e0b3ef6fb4ef0c73aaee1899a3de20066b2c990203bca196f,https://github.com/open-telemetry/opentelemetry-java-instrumentation/blob/0ce18237fcc9c92bcbaf9a39a2e73c3e53e9c8a0/.github/workflows/build-pull-request.yml,open-telemetry/opentelemetry-java-instrumentation,open-telemetry,opentelemetry-java-instrumentation,.github/workflows/build-pull-request.yml,Build pull request,Java,2495,q4_top,Apache License 2.0,False,7,1,False,True,True,2,medium,False,0,0,1,True,granular,0,True,build,False,True,complex,,False,False,0,False,no_expressions,no_third_party
fe1f0dc96c335e490bd8f4bb47143e3ce584e0675c3292ab973d57159b0a0e6e,https://github.com/oracle-devrel/oci-sdk-python-samples/blob/e576bd480ae769b2a78f7c75d11d287de9f2f750/.github/workflows/banned_file_changes_pr.yml,oracle-devrel/oci-sdk-python-samples,oracle-devrel,oci-sdk-python-samples,.github/workflows/banned_file_changes_pr.yml,Banned file changes (PR),,1,q1_low,Universal Permissive License v1.0,False,1,12,False,False,False,1,high,False,7,7,5,False,not_set,4,True,other,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
04d55f26e942278596a6837a1f0dca249fe835b84577902378429b4c9f1264ce,https://github.com/envoyproxy/envoy/blob/9cb48c2d9095562c64ada207660ca7a38ca62992/.github/workflows/mobile-android_build.yml,envoyproxy/envoy,envoyproxy,envoy,.github/workflows/mobile-android_build.yml,Mobile/Android build,C++,24531,q4_top,Apache License 2.0,False,5,0,False,True,True,1,high,False,0,0,0,True,granular,6,True,build,False,True,complex,,False,False,0,False,no_expressions,no_third_party
855443e14cc6774b4a1131908f45d66f94ba054d06d68849b4501dfc208d5362,https://github.com/Sundsvallskommun/api-service-byggr-integrator/blob/ed9542ae3d1670188e9ad133e73156ffc041c7e3/.github/workflows/codeql.yml,Sundsvallskommun/api-service-byggr-integrator,sundsvallskommun,api-service-byggr-integrator,.github/workflows/codeql.yml,Call CodeQL,Java,0,q1_low,MIT License,False,1,0,False,False,True,3,medium,False,0,0,0,True,empty_locked_down,0,False,security_scan,False,True,simple,,False,False,0,False,no_expressions,no_third_party
85a4aa7f4ac8308b00358a86c4a8bbc71ad183e73237200d06e59e4139b44706,https://github.com/cloudposse-terraform-components/aws-eks-actions-runner-controller/blob/152d30f8b9cef9776b19b6d9b53ca785fba4d885/.github/workflows/chatops.yml,cloudposse-terraform-components/aws-eks-actions-runner-controller,cloudposse-terraform-components,aws-eks-actions-runner-controller,.github/workflows/chatops.yml,chatops,HCL,0,q1_low,,False,1,0,False,False,True,1,high,False,0,0,0,True,write_all,0,True,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
a708ca816e36dac3799594fccb9aa2831092a7d81d1fe74eb10c295a7784ee6e,https://github.com/kyma-project/keda-manager/blob/c403465f360f130d65bced4322f5886bbf74d359/.github/workflows/pull-release-1.9.yaml,kyma-project/keda-manager,kyma-project,keda-manager,.github/workflows/pull-release-1.9.yaml,pull,Go,6,q1_low,Apache License 2.0,False,4,0,False,True,True,1,high,False,0,0,0,True,write_all,0,False,deploy_release,False,True,complex,,False,False,0,False,no_expressions,no_third_party
860651b722c53b16a939d70c8745fce36112b8f1d5ef66df271ce489709e2654,https://github.com/USGS-R/ds-gitflows-FlowChar/blob/a11cd16340314ec21048035c03947df299592255/.github/workflows/collaborator_contributes.yml,USGS-R/ds-gitflows-FlowChar,usgs-r,ds-gitflows-flowchar,.github/workflows/collaborator_contributes.yml,Collaborator contributes to file,,1,q1_low,,False,2,4,False,False,False,1,high,False,2,2,2,False,not_set,1,True,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
